,team,name,position,price_trend,count,mean,std,min,25%,50%,75%,max,relative_deviation,mode
370,Betis,Johnny Cardoso,MED,upward,21.0,5.380952380952381,3.9048199763393767,0.0,2.0,4.0,7.0,15.0,72.56745088772293,4.0
371,Betis,Abde Ezzalzouli,DEL,upward,25.0,4.2,2.5,2.0,2.0,4.0,5.0,11.0,59.523809523809526,2.0
372,Betis,Cucho Hernández,DEL,upward,6.0,7.166666666666667,2.9268868558020253,3.0,6.0,6.5,9.25,11.0,40.84028170886547,6.0
373,Betis,Isco Alarcón,MED,upward,14.0,8.214285714285714,5.323078511084054,1.0,3.5,7.5,10.75,19.0,64.80269491754501,3.0
374,Betis,Cédric Bakambu,DEL,upward,20.0,2.85,2.3902213066443956,-1.0,1.75,2.0,4.0,10.0,83.86741426822441,2.0
375,Betis,Francisco Vieites,POR,downward,4.0,4.25,1.707825127659933,2.0,3.5,4.5,5.25,6.0,40.18412065082195,2.0
376,Betis,Aitor Ruibal,MED,upward,21.0,3.0952380952380953,2.7368734334046563,0.0,2.0,2.0,2.0,10.0,88.42206477153505,2.0
377,Betis,Marc Roca,MED,upward,14.0,5.357142857142857,4.3431137865173834,0.0,3.0,4.0,7.0,16.0,81.0714573483245,4.0
378,Betis,William Carvalho,MED,upward,5.0,3.4,3.361547262794322,1.0,1.0,2.0,4.0,9.0,98.86903714100947,1.0
379,Betis,Romain Perraud,DEF,upward,21.0,2.6666666666666665,3.2455097185701565,-2.0,1.0,1.0,5.0,10.0,121.70661444638087,1.0
380,Betis,Jesús Rodriguez,MED,downward,13.0,1.6153846153846154,2.3992520201950973,0.0,0.0,0.0,3.0,7.0,148.5251250596965,0.0
381,Rayo,Pedro Díaz,MED,upward,17.0,4.352941176470588,3.534493890053218,0.0,2.0,2.0,9.0,10.0,81.19783260933069,2.0
382,Rayo,Randy Nteka,DEL,upward,21.0,3.0,3.63318042491699,-1.0,1.0,2.0,3.0,15.0,121.10601416389966,2.0
383,Rayo,Abdul Mumin,DEF,upward,24.0,5.333333333333333,3.4974110507589775,-2.0,3.0,4.5,8.25,11.0,65.57645720173083,4.0
384,Rayo,Raúl De Tomás,DEL,downward,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Rayo,Sergio Camello,DEL,upward,23.0,4.086956521739131,3.218032197678644,0.0,2.0,3.0,6.0,11.0,78.73908568788171,2.0
386,Rayo,Pep Chavarría,DEF,upward,25.0,3.92,2.481934729198171,1.0,2.0,3.0,6.0,9.0,63.31466145913702,2.0
387,Rayo,Sergi Guardiola,DEL,downward,12.0,1.25,1.3568010505999362,0.0,0.0,1.0,2.0,4.0,108.54408404799489,0.0
388,Rayo,Álvaro García,MED,upward,27.0,5.185185185185185,3.89316004765989,-2.0,2.5,4.0,7.5,13.0,75.08237234772646,4.0
389,Rayo,Unai López,MED,upward,23.0,4.434782608695652,3.2866961437744706,-1.0,2.0,4.0,6.5,12.0,74.11177579099297,2.0
390,Rayo,Adrián Embarba,MED,upward,27.0,3.2962962962962963,2.6430578854340263,0.0,2.0,2.0,4.5,11.0,80.18265495136933,2.0
391,Rayo,Óscar Trejo,MED,upward,15.0,2.7333333333333334,2.2509257354845507,0.0,1.5,2.0,3.5,9.0,82.35094154211771,2.0
392,Rayo,Pathé Ciss,MED,upward,25.0,4.8,4.193248541803041,-1.0,2.0,3.0,7.0,15.0,87.35934462089669,2.0
393,Rayo,Gerard Gumbau,MED,upward,15.0,2.2666666666666666,1.6676187756655838,0.0,1.5,2.0,3.0,7.0,73.57141657348164,2.0
394,Rayo,Óscar Valentín,MED,upward,28.0,3.0,2.1773242158072694,-1.0,1.75,2.5,4.0,8.0,72.57747386024232,2.0
395,Rayo,Iván Balliu,DEF,upward,20.0,1.85,1.4608937423083819,-1.0,1.0,2.0,2.0,6.0,78.96722931396658,2.0
396,Rayo,Aridane Hernández,DEF,upward,8.0,4.0,3.0237157840738176,1.0,1.75,3.5,5.25,10.0,75.59289460184544,1.0
397,Rayo,Jorge de Frutos,MED,upward,27.0,4.962962962962963,4.345479361726492,-2.0,2.0,4.0,7.0,18.0,87.55816624374276,1.0
398,Rayo,Augusto Batalla,POR,upward,24.0,6.916666666666667,4.302847052083444,1.0,3.0,7.0,9.0,15.0,62.20983689759196,3.0
399,Rayo,Andrei Ratiu,DEF,upward,27.0,6.2592592592592595,4.128629802438582,0.0,3.0,6.0,9.0,14.0,65.96035779043888,4.0
400,Rayo,Alfonso Espino,DEF,upward,9.0,2.5555555555555554,2.650995620097811,0.0,1.0,2.0,4.0,8.0,103.7346112212187,0.0
401,Rayo,Isi Palazón,MED,upward,26.0,4.846153846153846,2.7377700077589817,0.0,3.0,4.5,6.0,10.0,56.49366682677264,2.0
402,Rayo,Dani Cárdenas,POR,downward,5.0,4.4,2.5099800796022267,2.0,3.0,3.0,6.0,8.0,57.04500180914152,3.0
403,Rayo,Florian Lejeune,DEF,upward,28.0,5.321428571428571,3.0435550780670146,1.0,3.0,4.5,7.25,11.0,57.194323614682155,4.0
404,Rayo,Jonathan Montiel,MED,downward,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Rayo,Pelayo Fernández,DEF,downward,1.0,8.0,,8.0,8.0,8.0,8.0,8.0,,8.0
406,Real Sociedad,Martín Zubimendi,MED,upward,28.0,5.357142857142857,3.1530618360252536,1.0,3.0,5.5,7.0,14.0,58.857154272471405,6.0
407,Real Sociedad,Ander Barrenetxea,MED,upward,23.0,3.260869565217391,3.033410791117482,0.0,1.0,3.0,4.0,13.0,93.02459759426945,1.0
408,Real Sociedad,Jon Ander Olasagasti,MED,upward,17.0,2.764705882352941,2.704843150829311,-1.0,1.0,2.0,3.0,9.0,97.83475226403891,1.0
409,Real Sociedad,Jon Martín,DEF,downward,6.0,2.3333333333333335,3.386246693120078,-1.0,0.0,1.5,3.75,8.0,145.12485827657477,0.0
410,Real Sociedad,Sheraldo Becker,DEL,upward,20.0,3.85,4.068815940527998,-2.0,1.0,3.0,4.25,15.0,105.68353092280516,1.0
411,Real Sociedad,Pablo Marín,MED,upward,14.0,3.357142857142857,3.521519402345939,0.0,1.0,2.0,4.0,11.0,104.89632262307052,1.0
412,Real Sociedad,Nayef Aguerd,DEF,upward,20.0,5.35,3.34467369189629,1.0,2.75,6.0,8.0,12.0,62.51726526908953,3.0
413,Real Sociedad,Arsen Zakharyan,MED,downward,3.0,4.666666666666667,5.507570547286102,1.0,1.5,2.0,6.5,11.0,118.01936887041646,1.0
414,Real Sociedad,Aihen Muñoz,DEF,upward,15.0,2.4,2.414243448488869,-2.0,1.0,2.0,4.0,6.0,100.59347702036956,2.0
415,Real Sociedad,Álvaro Odriozola,DEF,downward,2.0,0.5,0.7071067811865476,0.0,0.25,0.5,0.75,1.0,141.4213562373095,0.0
416,Real Sociedad,Orri Steinn Óskarsson,DEL,upward,20.0,2.85,3.099660422827331,0.0,1.75,2.0,3.25,14.0,108.7600148360467,2.0
417,Real Sociedad,Brais Méndez,MED,upward,21.0,4.380952380952381,3.308718641350311,0.0,2.0,4.0,6.0,12.0,75.52509942212666,1.0
418,Real Sociedad,Javi López,DEF,upward,23.0,2.4782608695652173,2.874172848876245,-2.0,1.0,2.0,3.0,9.0,115.97539565640989,1.0
419,Real Sociedad,Mikel Oyarzabal,DEL,upward,26.0,4.461538461538462,3.901084661791069,-2.0,2.0,3.0,7.0,12.0,87.4381044884205,2.0
420,Real Sociedad,Jon Pacheco,DEF,upward,11.0,2.8181818181818183,3.5161962919661303,0.0,0.5,2.0,3.0,12.0,124.7682555213788,0.0
421,Real Sociedad,Beñat Turrientes,MED,upward,17.0,2.823529411764706,1.8786728732554483,1.0,1.0,2.0,4.0,7.0,66.53633092779712,1.0
422,Real Sociedad,Aritz Elustondo,DEF,upward,15.0,3.8,3.277629805645711,-2.0,2.0,3.0,6.5,9.0,86.25341593804504,2.0
423,Real Sociedad,Álex Remiro,POR,upward,28.0,6.714285714285714,4.0811866725359005,-1.0,3.0,7.0,10.0,13.0,60.78363129308788,2.0
424,Real Sociedad,Sergio Gómez,MED,upward,28.0,5.964285714285714,3.9952021490332883,0.0,2.75,6.0,8.0,19.0,66.98542525325274,2.0
425,Real Sociedad,Hamari Traoré,DEF,upward,7.0,5.428571428571429,4.540820148282424,0.0,2.5,3.0,9.0,12.0,83.64668694204465,3.0
426,Real Sociedad,Takefusa Kubo,MED,upward,27.0,5.62962962962963,4.133802013681725,-1.0,3.0,5.0,8.0,14.0,73.42937787460959,3.0
427,Real Sociedad,Luka Sucic,MED,upward,20.0,5.6,3.2183683345512377,2.0,3.0,5.0,6.25,12.0,57.47086311698639,2.0
428,Real Sociedad,Igor Zubeldia,DEF,upward,24.0,3.7916666666666665,3.6828529426385535,-2.0,0.75,4.0,7.25,9.0,97.13018749815966,8.0
429,Real Sociedad,Jon Aramburu,DEF,upward,26.0,3.8461538461538463,3.780923778044807,-3.0,1.0,3.5,7.0,12.0,98.30401822916498,0.0
430,Celta,Mihailo Ristic,DEF,downward,6.0,3.0,2.0,1.0,2.0,2.0,4.25,6.0,66.66666666666666,2.0
431,Celta,Hugo Álvarez ,MED,upward,22.0,3.5,4.02077936060494,-1.0,0.25,2.0,5.5,13.0,114.87941030299828,0.0
432,Celta,Carlos Dominguez,DEF,upward,12.0,2.5833333333333335,1.9752253419585195,-1.0,1.75,2.5,3.25,7.0,76.46033581774914,2.0
433,Celta,Vicente Guaita,POR,upward,25.0,6.44,3.428799595582493,2.0,3.0,6.0,9.0,14.0,53.24222974506976,3.0
434,Celta,Óscar Mingueza,DEF,upward,25.0,4.52,4.36959189551305,-5.0,1.0,4.0,8.0,12.0,96.6723870688728,1.0
435,Celta,Fer López,MED,upward,9.0,2.111111111111111,2.4209731743889917,0.0,0.0,1.0,3.0,6.0,114.67767668158382,0.0
436,Celta,Alfonso González,MED,upward,18.0,4.333333333333333,4.311407576896164,0.0,2.0,2.5,4.75,15.0,99.49402100529609,2.0
437,Celta,Iván Villar,POR,downward,4.0,5.5,3.415650255319866,2.0,3.5,5.0,7.0,10.0,62.10273191490665,2.0
438,Celta,Javi Rodríguez,DEF,upward,27.0,3.6666666666666665,3.486236674961434,-1.0,1.0,3.0,4.5,13.0,95.07918204440276,1.0
439,Celta,Jailson,DEF,upward,12.0,2.8333333333333335,1.6966991126265962,0.0,1.75,3.0,4.0,5.0,59.88349809270339,4.0
440,Celta,Borja Iglesias,DEL,upward,29.0,3.9655172413793105,3.2013697807198724,0.0,2.0,3.0,6.0,11.0,80.7301944703272,2.0
441,Celta,Sergio Carreira,DEF,upward,16.0,4.1875,2.7378519560658012,0.0,2.0,4.5,6.25,9.0,65.38153924933256,2.0
442,Celta,Ilaix Moriba,MED,upward,24.0,3.0416666666666665,2.8662832571371806,-1.0,1.0,2.5,4.0,12.0,94.23397009766073,2.0
443,Celta,Carl Starfelt,DEF,upward,26.0,4.576923076923077,3.164466172017984,1.0,2.0,3.5,8.0,10.0,69.13959703568705,1.0
444,Celta,Hugo Sotelo,MED,upward,19.0,3.526315789473684,1.6113631583445662,0.0,3.0,4.0,4.0,7.0,45.695373147084716,4.0
445,Celta,Iker Losada,MED,upward,18.0,2.5,2.3326329481056884,-1.0,2.0,2.0,2.0,9.0,93.30531792422754,2.0
446,Celta,Marcos Alonso,DEF,upward,23.0,5.826086956521739,5.236690262101223,-1.0,1.0,5.0,9.5,17.0,89.8834895733792,1.0
447,Celta,Marc Vidal,POR,downward,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Celta,Franco Cervi,MED,downward,6.0,2.0,0.8944271909999159,1.0,1.25,2.0,2.75,3.0,44.721359549995796,1.0
449,Celta,Javier Manquillo,DEF,upward,10.0,2.2,2.3475755815545347,-1.0,1.0,2.0,2.75,7.0,106.70798097975155,2.0
450,Celta,Damián Rodríguez,MED,upward,15.0,2.066666666666667,1.8695555876298773,0.0,0.5,2.0,3.0,6.0,90.46236714338114,0.0
451,Celta,Pablo Durán,DEL,upward,19.0,4.052631578947368,3.7486839796050258,0.0,2.0,3.0,6.0,15.0,92.4999943019422,2.0
452,Celta,Iago Aspas,DEL,upward,22.0,5.954545454545454,4.076381129983201,-1.0,2.25,5.0,8.0,14.0,68.45830905315299,2.0
453,Celta,Fran Beltrán,MED,upward,25.0,3.92,2.2531459488161585,0.0,2.0,4.0,5.0,10.0,57.47821298000404,2.0
454,Celta,Williot Swedberg,MED,upward,24.0,4.0,3.4641016151377544,-1.0,2.0,3.0,5.25,14.0,86.60254037844386,2.0
455,Girona,Yaser Asprilla,MED,upward,19.0,3.789473684210526,2.5944159558649775,1.0,2.0,3.0,4.5,11.0,68.46375439088136,2.0
456,Girona,Miguel Gutiérrez,DEF,upward,26.0,5.153846153846154,5.5331170794936755,-3.0,1.25,4.0,8.0,18.0,107.35898810957877,4.0
457,Girona,Ladislav Krejcí,DEF,upward,21.0,3.5714285714285716,3.3101575275419837,-3.0,1.0,3.0,5.0,11.0,92.68441077117554,0.0
458,Girona,David López,DEF,upward,23.0,4.130434782608695,4.330697485563088,-2.0,1.0,3.0,7.0,17.0,104.84846543994846,2.0
459,Girona,Viktor Tsygankov,MED,upward,18.0,5.111111111111111,4.61313838418424,0.0,2.0,3.0,8.0,15.0,90.25705534273514,2.0
460,Girona,Arthur Melo,MED,downward,6.0,2.5,1.224744871391589,1.0,2.0,2.0,3.5,4.0,48.98979485566356,2.0
461,Girona,Arnau Martínez,DEF,upward,25.0,4.0,3.593976442141304,0.0,2.0,4.0,6.0,15.0,89.8494110535326,4.0
462,Girona,Bryan Gil,MED,upward,25.0,4.84,4.4410959608336915,0.0,2.0,4.0,5.0,18.0,91.75818100896058,4.0
463,Girona,Juan Carlos Martín,POR,downward,1.0,-3.0,,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0
464,Girona,Gabriel Misehouy,MED,upward,9.0,3.4444444444444446,2.5549516194593154,1.0,2.0,2.0,4.0,9.0,74.17601475849625,2.0
465,Girona,Juanpe Ramírez,DEF,upward,9.0,3.2222222222222223,3.527668414752788,0.0,1.0,2.0,3.0,11.0,109.47936459577616,2.0
466,Girona,Alejandro Francés,DEF,upward,12.0,2.5,3.089571903266623,-2.0,0.75,2.0,5.25,8.0,123.58287613066491,2.0
467,Girona,Yangel Herrera,MED,upward,21.0,5.714285714285714,4.951190333069989,-2.0,2.0,4.0,7.0,15.0,86.6458308287248,2.0
468,Girona,Daley Blind,DEF,upward,25.0,4.24,3.4190641994557516,-1.0,2.0,3.0,7.0,10.0,80.63830659093753,2.0
469,Girona,Oriol Romeu,MED,upward,18.0,2.5,1.6890651782777917,-1.0,1.25,2.5,4.0,5.0,67.56260713111166,2.0
470,Girona,Cristian Portu,MED,upward,18.0,1.6111111111111112,1.4199788270537859,0.0,1.0,2.0,2.0,6.0,88.13661685161429,2.0
471,Girona,Arnaut Danjuma,DEL,upward,22.0,3.590909090909091,2.9384007783485107,-2.0,2.0,3.0,4.75,9.0,81.82888243502182,3.0
472,Girona,Abel Ruiz,DEL,upward,17.0,3.823529411764706,3.1471275418555695,0.0,2.0,3.0,4.0,11.0,82.30948955622259,2.0
473,Girona,Donny van de Beek,MED,upward,22.0,4.090909090909091,2.8769873612958876,1.0,2.0,3.0,5.0,11.0,70.32635772056615,2.0
474,Girona,Jhon Solís,MED,upward,14.0,1.9285714285714286,2.615465415687873,-1.0,0.25,2.0,2.0,10.0,135.6167252578897,2.0
475,Girona,Bojan Miovski,DEL,upward,15.0,2.933333333333333,4.350150517374027,0.0,1.0,2.0,3.0,18.0,148.30058581956914,1.0
476,Girona,Jastin,MED,downward,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Girona,Paulo Gazzaniga,POR,upward,29.0,5.448275862068965,3.6799282494611583,1.0,3.0,5.0,7.0,16.0,67.54298685719847,5.0
478,Girona,Christian Stuani,DEL,upward,23.0,3.391304347826087,3.0262357421057633,0.0,1.0,2.0,6.5,9.0,89.23515649799046,2.0
479,Girona,Iván Martín,MED,upward,24.0,4.083333333333333,2.3941353466274657,1.0,2.0,3.5,5.5,9.0,58.631886039856305,2.0
